20230101T000019.900000,1,1,1298.246766761515,-749.5431202643215,-52.34924505375145,0,0,0
20230101T000019.900000,0,0,0,0,0,0,0,0
20230101T000020,1,1,1148.366684313087,-963.5940612633875,-52.34924505375145,0,0,0
20230101T000020,0,0,0,0,0,0,0,0
20230101T000020.100000,1,1,954.7980672829493,1137.884026886463,208.7596514400982,0,0,0
20230101T000020.100000,0,0,0,0,0,0,0,0
20230101T000020.200000,1,1,1137.884026886463,954.7980672829494,208.7596514400982,0,0,0
20230101T000020.200000,0,0,0,0,0,0,0,0
20230101T000020.300000,1,1,1286.395956130132,742.7010515561778,208.7596514400982,0,0,0
20230101T000020.300000,0,0,0,0,0,0,0,0
20230101T000020.400000,1,1,1395.821395194549,508.0374402027377,208.7596514400982,0,0,0
20230101T000020.400000,0,0,0,0,0,0,0,0
20230101T000020.500000,1,1,1462.835507485687,257.9373683080864,208.7596514400982,0,0,0
20230101T000020.500000,0,0,0,0,0,0,0,0
20230101T000020.600000,1,1,1485.402103112355,9.095464655116465e-14,208.7596514400982,0,0,0
20230101T000020.600000,0,0,0,0,0,0,0,0
20230101T000020.700000,1,1,1462.835507485687,-257.9373683080862,208.7596514400982,0,0,0
20230101T000020.700000,0,0,0,0,0,0,0,0
20230101T000020.800000,1,1,1395.821395194549,-508.0374402027376,208.7596514400982,0,0,0
20230101T000020.800000,0,0,0,0,0,0,0,0
20230101T000020.900000,1,1,1286.395956130132,-742.7010515561774,208.7596514400982,0,0,0
20230101T000020.900000,0,0,0,0,0,0,0,0
20230101T000021,1,1,1137.884026886463,-954.7980672829494,208.7596514400982,0,0,0
20230101T000021,0,0,0,0,0,0,0,0
